               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 487,            0.042579,             0.42108,           0.0064907,             0.77704,             0.25556,               0.306,             0.13548,            0.054037,             0.23251,            0.010349,           0.0003772,           0.0003772,           0.0003772
                 488,            0.043564,             0.49217,            0.011366,             0.77704,             0.25556,               0.306,             0.13548,            0.054037,             0.23251,            0.010349,           0.0003574,           0.0003574,           0.0003574
                 489,            0.049736,             0.42712,           0.0099363,             0.77704,             0.25556,               0.306,             0.13548,            0.054037,             0.23251,            0.010349,           0.0003376,           0.0003376,           0.0003376
                 490,            0.042146,             0.56828,            0.013266,             0.77704,             0.25556,               0.306,             0.13548,            0.054037,             0.23251,            0.010349,           0.0003178,           0.0003178,           0.0003178
                 491,             0.04664,             0.55396,            0.018739,             0.75011,             0.25556,             0.28523,             0.12474,            0.054562,             0.23163,            0.010684,            0.000298,            0.000298,            0.000298
                 492,            0.043528,             0.52685,           0.0071538,             0.75011,             0.25556,             0.28523,             0.12474,            0.054562,             0.23163,            0.010684,           0.0002782,           0.0002782,           0.0002782
                 493,            0.044105,             0.61123,            0.013433,             0.75011,             0.25556,             0.28523,             0.12474,            0.054562,             0.23163,            0.010684,           0.0002584,           0.0002584,           0.0002584
                 494,            0.046736,             0.56104,           0.0082712,             0.75011,             0.25556,             0.28523,             0.12474,            0.054562,             0.23163,            0.010684,           0.0002386,           0.0002386,           0.0002386
                 495,             0.04154,             0.46466,            0.018021,             0.73927,             0.26667,             0.28084,              0.1231,            0.054597,             0.23142,            0.010797,           0.0002188,           0.0002188,           0.0002188
                 496,            0.043082,              0.5858,            0.012488,             0.73927,             0.26667,             0.28084,              0.1231,            0.054597,             0.23142,            0.010797,            0.000199,            0.000199,            0.000199
                 497,            0.041628,             0.53774,            0.012305,             0.73927,             0.26667,             0.28084,              0.1231,            0.054597,             0.23142,            0.010797,           0.0001792,           0.0001792,           0.0001792
                 498,            0.045719,             0.60803,           0.0099888,             0.73927,             0.26667,             0.28084,              0.1231,            0.054597,             0.23142,            0.010797,           0.0001594,           0.0001594,           0.0001594
                 499,            0.043138,             0.60833,            0.011187,              0.7513,             0.25556,             0.28602,             0.12549,            0.054021,             0.22963,            0.010733,           0.0001396,           0.0001396,           0.0001396
